REGIÃO:;S
UF:;RS
ESTAÇÃO:;SAO LUIZ GONZAGA
CODIGO (WMO):;A852
LATITUDE:;-28,41694443
LONGITUDE:;-54,96222222
ALTITUDE:;245,11
DATA DE FUNDAÇÃO (YYYY-MM-DD):;2007-07-25
DATA (YYYY-MM-DD);HORA (UTC);PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2007-07-25;00:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;01:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;02:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;03:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;04:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;05:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;06:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;07:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;08:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;09:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;10:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;11:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;12:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;13:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;14:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;15:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;16:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;17:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;18:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;19:00;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;
2007-07-25;20:00;0;991,9;991,9;991,3;1078,6;10,6;-2,4;11,4;10,5;-1,5;-3;42;38;40;264;8,6;3,4;
2007-07-25;21:00;0;992,2;992,5;991,9;271,9;8,9;-1;10,6;8,9;-,4;-2,9;51;39;50;258;7,5;1,8;
2007-07-25;22:00;0;993,1;993,1;992,2;-9999;7,3;-,6;8,9;7,3;-,3;-1,2;59;50;58;275;3,5;,8;
2007-07-25;23:00;0;993,8;993,8;993,1;-9999;7,9;-,1;7,9;7,1;-,1;-,6;60;56;57;313;3,5;1,7;
2007-07-26;00:00;0;994,6;994,6;993,8;-9999;8,1;0;8,1;7,9;,2;-,2;58;56;57;308;4,7;2,6;
2007-07-26;01:00;0;994,8;994,9;994,6;-9999;8,1;-,3;8,1;7,9;,2;-,3;58;56;56;310;6,1;3,3;
2007-07-26;02:00;0;995;995;994,8;-9999;7,2;-,3;8,1;7,2;-,2;-,5;59;55;59;319;6,5;2,8;
2007-07-26;03:00;0;995;995;994,9;-9999;7,2;-1;7,2;6,9;-,2;-1,1;60;55;56;331;5,9;3,1;
2007-07-26;04:00;0;995,1;995,2;995;-9999;6,9;-1;7,4;6,8;-1;-1,4;58;54;57;340;6,1;3,6;
2007-07-26;05:00;0;994,8;995,1;994,8;-9999;6,7;-1;7,1;6,6;-,9;-1,1;59;56;58;337;6,3;3,8;
2007-07-26;06:00;0;994,2;994,8;994,2;-9999;6;-,6;6,7;6;-,5;-1;63;58;63;349;6,3;4,3;
2007-07-26;07:00;0;993,9;994,2;993,9;-9999;6,7;-,5;6,8;5,9;-,4;-,5;64;60;60;338;6,5;4;
2007-07-26;08:00;0;993,7;993,9;993,7;-9999;6,2;-,5;6,7;6,2;-,3;-,5;62;60;62;340;6,7;4;
2007-07-26;09:00;0;993,7;993,7;993,5;-9999;5,4;-,4;6,5;5,3;-,4;-,6;67;61;67;346;6,7;3,6;
2007-07-26;10:00;0;994,1;994,1;993,7;-9999;6;-,5;6;5,3;-,4;-,5;67;63;63;336;6,4;3,9;
2007-07-26;11:00;0;994,8;994,8;994,1;40,1;5,8;-,3;6,1;5,4;-,3;-,6;66;63;65;330;7;3,2;
2007-07-26;12:00;0;995,2;995,2;994,8;577,3;7,6;,4;7,6;5,8;,4;-,3;65;60;60;320;7,3;3,5;
2007-07-26;13:00;0;995,7;995,7;995,2;1303,2;9,6;1,9;9,6;7,7;1,9;,3;60;57;59;305;6,9;3;
