REGIAO:;NE
UF:;CE
ESTACAO:;ACARAU
CODIGO (WMO):;A360
LATITUDE:;-3,121067
LONGITUDE:;-40,087288
ALTITUDE:;67,15
DATA DE FUNDACAO:;22/04/09
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2020/01/01;0000 UTC;0;1004,7;1004,7;1004,1;;25,5;25,5;25,9;25,5;25,7;25,4;100;98;100;308;1,8;,5;
2020/01/01;0100 UTC;0;1005;1005,1;1004,7;;25,8;25,8;25,8;25,5;25,8;25,5;100;100;100;157;1;,7;
2020/01/01;0200 UTC;0;1005,1;1005,2;1004,9;;25,7;25,7;25,8;25,5;25,8;25,5;100;100;100;110;1,7;1,2;
2020/01/01;0300 UTC;0;1004,5;1005,1;1004,5;;25,3;25,3;25,7;25,2;25,7;25,1;100;100;100;116;3,9;1,7;
2020/01/01;0400 UTC;0;1003,6;1004,5;1003,6;;25,1;25,1;25,3;25,1;25,3;25,1;100;100;100;55;3,2;,7;
2020/01/01;0500 UTC;0;1003,6;1003,7;1003,5;;24,9;24,9;25,1;24,9;25,1;24,9;100;100;100;207;2;1,1;
2020/01/01;0600 UTC;0;1003,4;1003,6;1003,4;;24,7;24,7;24,9;24,7;24,9;24,7;100;100;100;157;2;,6;
2020/01/01;0700 UTC;0;1003,4;1003,4;1003,3;;24,2;24,2;24,7;24,2;24,7;24,2;100;100;100;181;1,8;,7;
2020/01/01;0800 UTC;0;1004,1;1004,1;1003,3;;24,3;24,3;24,3;24,1;24,3;24,1;100;100;100;55;4,2;2,7;
2020/01/01;0900 UTC;6,6;1004;1004,2;1003,9;86,7;23,2;23,2;24,4;22,8;24,4;22,8;100;100;100;157;6,8;1;
