REGIAO:;NE
UF:;PB
ESTACAO:;ITAPORANGA
CODIGO (WMO):;A373
LATITUDE:;-7,318472
LONGITUDE:;-38,140833
ALTITUDE:;292
DATA DE FUNDACAO:;03/11/17
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2020/01/01;0000 UTC;0;979,7;979,7;977,7;;;;;;;;87;;54;2;2,8;1,4;
2020/01/01;0100 UTC;0;980,6;980,6;979,7;;;;;;;;85;36;81;52;9,6;4,2;
2020/01/01;0200 UTC;1,4;980,7;980,7;980,5;;;;;;;;94;80;84;23;7,6;1,6;
2020/01/01;0300 UTC;1,4;980,3;980,7;980,2;;;;;;;;87;76;83;359;3;,7;
2020/01/01;0400 UTC;1,8;979,7;980,3;979,7;;;;;;;;95;82;90;240;2,7;1,4;
2020/01/01;0500 UTC;3;979,9;979,9;979,5;;21,7;20,8;;;;;95;90;95;280;3,4;,9;
2020/01/01;0600 UTC;,8;979,5;980;979,5;;21,5;20,3;21,8;21,5;20,8;20,3;95;93;93;240;2,6;1,3;
2020/01/01;0700 UTC;0;979,5;979,6;979,4;;21,6;20,6;21,6;21,5;20,7;20,3;95;93;94;284;2,2;,7;
2020/01/01;0800 UTC;,2;979,5;979,5;979,3;;21,7;20,8;21,8;21,6;20,9;20,5;95;93;95;52;1,9;,6;
2020/01/01;0900 UTC;,2;980;980,1;979,1;20,9;21,5;20;21,7;21,5;21;20;96;91;91;46;2,8;1,6;
2020/01/01;1000 UTC;,2;980,2;980,3;980;204;21,5;19,9;21,5;21,4;20,2;19,4;93;88;91;94;2,3;1;
2020/01/01;1100 UTC;0;980,2;980,2;980,1;674,6;22,5;19,4;22,5;21,5;20,6;19,4;92;82;82;73;2,2;1,1;
2020/01/01;1200 UTC;0;980,1;;;571,7;23,8;19,9;;;;;;;79;346;;,9;
2020/01/01;1300 UTC;0;980;980,2;980;2131,2;25;19,7;25,5;23,7;20,7;19;80;70;73;13;3,8;1,4;
2020/01/01;1400 UTC;,2;979,3;980;979,3;2187,7;26,7;20,7;26,9;25;21,1;19,7;74;69;69;82;4,7;2,6;
2020/01/01;1500 UTC;0;978,8;979,4;978,8;2034,6;27,2;20,8;27,4;26,7;21,1;20,1;70;66;68;40;5,2;1,8;
2020/01/01;1600 UTC;0;978;978,8;978;1405,5;27,1;20,7;27,6;27;21,4;20,1;70;64;68;328;4,4;2;
2020/01/01;1700 UTC;0;977,2;978;977,2;1180,3;27,4;21,4;27,6;27;22;20,4;74;66;70;349;3,9;2,4;
2020/01/01;1800 UTC;0;976,4;977,2;976,4;2109,4;29,3;20,8;29,4;27,4;21,7;20,3;70;59;61;353;4,9;2,5;
2020/01/01;1900 UTC;0;976,2;976,4;976,1;1064,1;28,2;19,7;29,5;28,2;21,1;19,7;63;59;60;35;6,6;3,9;
2020/01/01;2000 UTC;0;976,4;976,4;976,2;630,7;28,6;20,5;28,9;28,2;20,6;19,5;62;58;62;31;6,6;2,2;
2020/01/01;2100 UTC;0;976,7;976,7;976,4;82,7;27,9;20,9;28,6;27,9;20,9;20,3;66;61;66;23;4,6;1,6;
2020/01/01;2200 UTC;0;977,2;977,2;976,6;;27,2;21;27,9;27,2;21,1;20,7;69;65;69;42;3,8;1,5;
2020/01/01;2300 UTC;0;977,9;977,9;977,2;;26,2;21,9;27,2;26,1;22,4;20,8;80;68;77;8;2,8;,5;
2020/01/02;0000 UTC;0;978,5;978,5;977,9;;26;21,8;26,2;25,4;22,6;21,1;82;74;77;192;1,9;,3;
2020/01/02;0100 UTC;0;978,6;978,8;978,5;;25,7;22,4;26,2;25,7;22,6;21,7;82;76;82;132;2;,3;
2020/01/02;0200 UTC;0;978,6;978,7;978,6;;25,3;23,2;25,7;25,3;23,3;22,5;88;82;88;155;1,3;,6;
2020/01/02;0300 UTC;0;978,3;978,6;978,3;;25,2;22,6;25,4;25,1;23,1;22,6;88;84;86;63;2,5;1,4;
2020/01/02;0400 UTC;0;978,1;978,3;978,1;;25,5;22,2;25,6;25,2;22,7;22,1;86;81;82;65;3,2;1,2;
2020/01/02;0500 UTC;0;977,7;978,1;977,7;;25,1;22,2;25,6;25,1;22,3;22,1;84;81;84;44;2,3;1,4;
2020/01/02;0600 UTC;0;977,4;977,7;977,4;;24,9;22,2;25,2;24,9;22,3;22;85;83;85;48;3,1;1,3;
2020/01/02;0700 UTC;0;977,7;977,7;977,4;;24,5;22,5;24,9;24,5;22,5;22,2;88;85;88;62;2;,6;
2020/01/02;0800 UTC;0;978,3;978,3;977,7;;24,9;22,3;24,9;24,5;22,6;22,3;89;86;86;54;2,7;1,2;
2020/01/02;0900 UTC;0;979;979;978,3;52,5;25,1;22,3;25,1;24,8;22,4;22,2;86;84;85;57;3,8;1,7;
2020/01/02;1000 UTC;0;979,5;979,5;979;456,4;26;22,1;26;25,1;22,7;21,9;85;78;79;59;4;2,4;
2020/01/02;1100 UTC;0;979,9;979,9;979,5;881,7;26,7;21,7;26,7;26;22,2;21,6;80;74;74;64;5,5;3;
2020/01/02;1200 UTC;0;980,1;980,1;979,9;1666,9;28;21,3;28,2;26,6;21,9;20,9;75;66;67;49;5,3;2,3;
2020/01/02;1300 UTC;0;979,7;980,1;979,7;1846,5;28,6;20,9;28,8;27,6;21,7;20,6;69;62;63;359;5,5;1,6;
2020/01/02;1400 UTC;0;979,2;979,7;979,1;2066;29,7;20,5;30,2;28,5;21,1;20;63;57;58;58;5,6;2,5;
2020/01/02;1500 UTC;0;978,5;979,2;978,5;3277,2;31,8;20,2;31,8;29,7;21,4;19,7;58;50;50;106;5,4;2,2;
2020/01/02;1600 UTC;0;977,5;978,5;977,5;2482,1;31,9;19,7;32,1;30,9;20,9;19,5;54;49;49;351;4,8;1,5;
2020/01/02;1700 UTC;0;976,6;977,5;976,6;1796,3;32,6;19,5;32,6;31,6;20,6;18,8;51;45;46;121;3,6;1,7;
2020/01/02;1800 UTC;0;975,9;976,6;975,9;2035,4;32,7;19,1;33,4;32,2;19,8;18,7;47;43;45;56;4,4;2,1;
2020/01/02;1900 UTC;0;975,6;975,9;975,6;1587,8;33;19,1;33,6;32,7;20,1;18,8;46;43;44;76;5;1,6;
2020/01/02;2000 UTC;0;975,2;975,6;975,2;511,7;32,2;19,1;33;32,2;19,4;18,6;47;43;46;8;4,1;2,1;
2020/01/02;2100 UTC;0;975,8;975,8;975,2;68;31,4;19,5;32,2;31,4;19,9;19,1;50;46;49;348;3,4;1,2;
2020/01/02;2200 UTC;0;976,3;976,3;975,8;;29,8;20,9;31,4;29,8;20,9;19,3;59;49;59;255;2,2;,5;
2020/01/02;2300 UTC;0;977;977;976,3;;28,5;21,2;29,8;28,2;22,1;20,8;68;59;65;221;1,5;1,1;
2020/01/03;0000 UTC;0;977,7;977,7;977,1;;28;21,3;28,7;28;21,9;21,2;69;64;67;208;2,4;1,2;
2020/01/03;0100 UTC;0;978,3;978,3;977,7;;27,1;22,1;28;27;22,4;21,1;75;66;74;274;2,4;1;
2020/01/03;0200 UTC;0;978,7;978,7;978,3;;26,3;22,1;27,1;26,3;22,3;21,4;78;72;78;3;3,4;1,4;
2020/01/03;0300 UTC;0;978,2;978,8;978,2;;26,7;21,8;26,8;26,2;22,2;21,1;79;71;75;43;3,7;1,3;
2020/01/03;0400 UTC;0;977,9;978,2;977,9;;27,1;22,4;27,5;26,7;22,4;21,8;76;72;76;39;5,8;3,1;
2020/01/03;0500 UTC;0;978;978;977,9;;26,7;22,4;27,1;26,6;22,4;22,3;78;75;78;56;5,8;1,8;
2020/01/03;0600 UTC;0;977,8;978;977,8;;26,3;22,4;26,7;26,3;22,5;22,3;79;77;79;39;5,4;2,6;
2020/01/03;0700 UTC;0;978;978;977,8;;25,9;22,6;26,3;25,9;22,6;22,3;82;79;82;70;5,4;2,1;
2020/01/03;0800 UTC;0;978,5;978,5;978;;25,3;21,2;25,8;25,3;22,6;21,2;83;78;78;66;5,2;2,7;
2020/01/03;0900 UTC;0;979,4;979,4;978,5;53,7;24,6;21,6;25,3;24,5;21,6;21,2;84;78;83;32;4,4;1,6;
2020/01/03;1000 UTC;0;980,2;980,2;979,5;646;25,8;21;26;24,6;21,7;21;84;74;75;44;6,1;3,6;
2020/01/03;1100 UTC;0;980,7;980,8;980,2;1755;27,2;20,7;27,8;25,8;21,3;20,6;75;66;68;71;6,1;2,6;
2020/01/03;1200 UTC;0;980,9;981;980,7;2159,9;28,3;20,7;28,4;27,1;21,2;20,4;69;63;64;68;5,4;2,1;
2020/01/03;1300 UTC;0;980,5;980,9;980,5;2545,8;29,4;20,4;29,8;28,2;21,1;20,1;65;57;58;46;4,9;1,9;
2020/01/03;1400 UTC;0;980;980,5;980;3317,7;31,2;19,9;31,6;29,3;21,3;19,7;59;51;51;116;4,9;2,4;
2020/01/03;1500 UTC;0;979,2;980;979,2;3230,6;31,7;19,8;32;31;20,7;19,3;53;48;49;346;5;2;
2020/01/03;1600 UTC;0;978,1;979,2;978,1;2960,4;33,4;19,5;33,6;31,7;20,5;19,3;50;44;44;131;4,4;2;
2020/01/03;1700 UTC;0;976,9;978,1;976,9;3269,3;34,4;20,2;34,5;32,9;20,3;18,7;47;40;43;113;5,4;2;
2020/01/03;1800 UTC;0;975,7;976,9;975,7;2293,2;34,4;19,3;34,6;33,4;19,9;18,6;44;40;41;11;5,8;1,3;
2020/01/03;1900 UTC;0;975,4;975,7;975,4;1410;33,9;19;34,5;33,5;19,8;18,4;44;40;41;65;5,5;1,9;
2020/01/03;2000 UTC;0;975,8;975,8;975,4;630,3;33,3;19,1;34,1;33,2;19,5;18,3;44;40;43;359;4,8;2,4;
2020/01/03;2100 UTC;0;976,8;976,8;975,8;54,9;28,8;16,2;33,3;28,2;19,6;16,1;53;43;47;89;12,5;6,6;
2020/01/03;2200 UTC;0;976,8;976,8;976,3;;30,4;16,4;31,1;28,6;16,5;11,9;47;31;43;309;12,5;1,3;
2020/01/03;2300 UTC;0;977,4;977,4;976,8;;28,4;17,1;30,4;28;18,3;16,1;55;43;50;190;3,4;1,8;
2020/01/04;0000 UTC;0;977,9;977,9;977,4;;26,3;19,2;28,5;26,3;19,6;16,6;65;49;65;56;3,4;1;
2020/01/04;0100 UTC;0;978,1;978,1;977,8;;26,1;21;26,6;26;21;19,1;73;65;73;21;3,2;,6;
2020/01/04;0200 UTC;0;978,5;978,5;978,1;;28,4;21,8;28,4;25,8;21,8;18,3;77;58;67;18;6,9;2,5;
2020/01/04;0300 UTC;0;978,7;978,7;978,4;;27,6;21,6;28,4;27,6;22;21,6;70;67;70;36;6,9;3,2;
2020/01/04;0400 UTC;0;978,5;978,7;978,5;;27,2;21,3;27,6;27,2;21,8;21,1;72;69;70;27;7,5;2,9;
2020/01/04;0500 UTC;0;978,3;978,5;978,3;;26,8;21,2;27,2;26,8;21,4;21,1;72;70;72;39;5,1;2,9;
2020/01/04;0600 UTC;0;978,3;978,3;978,2;;26,5;21,3;26,8;26,4;21,4;21,2;74;71;73;38;5,8;2,7;
2020/01/04;0700 UTC;0;978,4;978,4;978,2;;26,3;21,4;26,5;26,3;21,5;21,3;75;73;75;37;5;2,4;
2020/01/04;0800 UTC;0;978,8;978,8;978,4;;26;21,8;26,3;26;21,8;21,4;78;75;78;40;5,1;2,5;
2020/01/04;0900 UTC;0;979,7;979,7;978,8;12,5;25,9;21,8;26;25,8;22;21,6;80;77;78;27;3,9;2;
2020/01/04;1000 UTC;0;980,1;980,1;979,7;359,6;25,7;22;25,9;25,4;22,3;21,8;82;78;80;24;5,3;2,9;
2020/01/04;1100 UTC;0;980,7;980,7;980,1;340,8;25,4;22;25,9;25,2;22,3;21,7;83;79;82;3;5,4;2,9;
2020/01/04;1200 UTC;0;981,1;981,1;980,7;526,3;26,4;22,2;26,4;25,4;22,2;21,4;82;77;77;11;5,4;2,5;
2020/01/04;1300 UTC;0;980,9;981,1;980,9;1290,6;27,7;22;27,7;26,3;22,2;21,3;78;70;71;45;5,4;2,6;
2020/01/04;1400 UTC;0;980,3;980,9;980,3;3045,4;30,2;20,7;30,3;27,7;22,3;20,7;71;57;57;81;5,7;2,5;
2020/01/04;1500 UTC;0;979,6;980,3;979,6;2628,3;31,2;21,5;31,2;29,5;21,6;20,5;61;56;56;24;5,8;2;
2020/01/04;1600 UTC;0;978,6;979,6;978,6;2560;30,9;20,5;31,3;29,9;21,2;20,2;59;53;54;73;6,7;2,1;
2020/01/04;1700 UTC;0;977,4;978,6;977,4;3012,3;32,2;19;32,9;30,9;21,1;19;55;45;46;354;4,6;1,7;
2020/01/04;1800 UTC;0;976,6;977,4;976,6;1394,5;31,7;19,2;32,6;31,6;20,3;19;50;45;47;312;8;1,8;
2020/01/04;1900 UTC;0;976,5;976,6;976,5;660,7;31,6;18,8;32,2;31,6;19,9;18,5;49;46;47;340;4,3;2,5;
2020/01/04;2000 UTC;0;976,7;976,7;976,4;350,3;31,3;19,3;31,7;31,2;19,3;18,3;49;45;49;326;3,7;1,7;
2020/01/04;2100 UTC;0;977,4;977,4;976,7;60,9;30,6;20,1;31,3;30,6;20,1;19,1;53;48;53;336;2,5;1,7;
2020/01/04;2200 UTC;0;977,5;977,5;977,3;;28,6;21,5;30,7;28,6;21,5;20;65;53;65;342;2,7;,8;
2020/01/04;2300 UTC;0;978,1;978,1;977,5;;28,7;20,5;29,6;28,5;21,3;20,1;65;57;61;292;2;,4;
2020/01/05;0000 UTC;0;978,6;978,6;978,1;;27,9;21,1;28,9;27,9;21,7;20,2;69;59;67;217;2,7;1,7;
2020/01/05;0100 UTC;0;978,9;978,9;978,6;;27,3;21,5;27,9;27,3;21,5;20,7;71;66;71;266;2,8;,8;
2020/01/05;0200 UTC;0;979;979;978,9;;27;21,7;27,3;27;21,9;21,5;74;71;73;249;2,4;1;
2020/01/05;0300 UTC;0;979,1;979,2;978,8;;27,2;20,8;27,2;26,8;21,7;20,7;73;68;68;42;5,7;1,9;
2020/01/05;0400 UTC;0;978,6;979,1;978,6;;26,7;21,6;27,3;26,4;21,6;20,8;74;68;73;70;4,6;2;
2020/01/05;0500 UTC;0;978,3;978,6;978,3;;26,1;21,7;26,7;26,1;21,8;21,6;77;73;77;70;3,9;1,6;
2020/01/05;0600 UTC;0;978,1;978,4;978,1;;25,7;21,8;26,2;25,7;21,9;21,6;79;76;79;39;3;1,2;
2020/01/05;0700 UTC;0;978,5;978,5;978,1;;25,7;21,7;26,1;25,6;22;21,5;80;76;78;27;3,2;1,4;
2020/01/05;0800 UTC;0;979,1;979,1;978,5;;25,7;21;25,9;25,7;21,6;20,9;78;74;75;11;3,8;1,7;
2020/01/05;0900 UTC;0;979,6;979,6;979,1;27,8;25,4;21,4;25,7;25,4;21,4;21;78;75;78;38;2,8;1;
2020/01/05;1000 UTC;0;980,3;980,3;979,6;182,6;25,5;21,5;25,7;25,4;22;21,2;81;78;79;85;2,9;1,5;
2020/01/05;1100 UTC;0;980,8;980,8;980,3;287,9;24,5;21,9;25,5;24,1;21,9;21,5;86;79;85;117;7;2,5;
2020/01/05;1200 UTC;0;981;981,1;980,8;662,9;25;22,2;25;24,3;22,3;21,6;87;84;84;97;4,2;2,3;
2020/01/05;1300 UTC;0;980,5;981;980,5;1265,1;26,7;21,9;26,8;25;22,6;21,6;85;73;75;109;3,9;1,4;
2020/01/05;1400 UTC;0;979,8;980,5;979,8;2490,9;28,7;21,8;29;26,7;22,6;21,3;76;65;66;60;3,7;1,5;
2020/01/05;1500 UTC;0;978,9;979,8;978,9;3210,4;30,2;21;30,6;28,4;22,4;21;68;58;58;289;3,6;1,9;
2020/01/05;1600 UTC;0;977,9;978,9;977,9;3485,4;31,7;21,2;32;29,9;22,1;20,3;61;51;54;29;4,2;1,7;
2020/01/05;1700 UTC;0;976,9;977,9;976,9;3176,8;32,4;19,9;32,8;31,4;21,3;19,7;54;47;48;8;5,3;1,9;
2020/01/05;1800 UTC;0;975,9;976,9;975,9;2429,1;33,6;20;33,8;32,4;20,7;19,5;50;44;45;245;5,2;,9;
2020/01/05;1900 UTC;0;975,8;975,9;975,8;1158,3;33,1;19,2;33,7;33;20,5;19,1;47;44;44;294;3,6;1,4;
2020/01/05;2000 UTC;0;975,8;975,9;975,8;506,5;32,6;19,5;33,2;32;21,5;19,3;54;44;46;359;3,1;1,1;
2020/01/05;2100 UTC;0;976;976;975,8;97,1;31,7;20,1;32,9;31,6;21,6;19,3;55;44;50;355;3,6;1,5;
2020/01/05;2200 UTC;;;;;;;;;;;;;;;;;;
2020/01/05;2300 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0000 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0100 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0200 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0300 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0400 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0500 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0600 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0700 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0800 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;0900 UTC;0;979,1;979,1;978,5;34,3;25;22,5;25,1;24,9;22,5;22,3;87;85;86;38;;1,3;
2020/01/06;1000 UTC;0;979,5;979,5;979,1;198,5;25,4;22,5;25,4;25;22,7;22,4;86;84;84;44;3,2;1,8;
2020/01/06;1100 UTC;0;979,9;979,9;979,5;701,6;26,7;22,8;26,7;25,4;22,9;22,4;84;79;79;39;3,2;1,5;
2020/01/06;1200 UTC;0;979,7;980;979,7;1311,8;27,7;21,5;27,8;26,3;22,8;21,5;80;69;69;65;4,2;2,5;
2020/01/06;1300 UTC;0;979,2;979,8;979,2;1825,7;28,7;20,8;29,1;27,7;22,4;20,8;70;62;63;50;4,8;1,4;
2020/01/06;1400 UTC;0;978,8;979,2;978,8;2827,9;30,4;21,1;30,8;28,7;22;20,5;63;56;58;346;4,4;1,9;
2020/01/06;1500 UTC;0;978,3;978,8;978,3;3258;31,8;20,5;32,4;30,2;21,5;20,4;58;50;51;206;4,4;1,3;
2020/01/06;1600 UTC;0;977;978,3;977;3227,3;32,4;21;33,3;31,7;21,8;20,3;53;48;51;103;4;1,8;
2020/01/06;1700 UTC;0;976;977;976;2524,1;33,5;21;33,7;32,2;21,5;20,4;52;47;48;57;4,6;1,5;
2020/01/06;1800 UTC;0;975,4;975,9;975,4;1931,9;33,7;20,7;33,9;32,5;21,4;20;52;45;46;37;4,8;2;
2020/01/06;1900 UTC;0;975,2;975,5;975,2;1530,1;33,8;20,1;34,3;33;21,3;19,8;49;44;45;327;5,5;1,3;
2020/01/06;2000 UTC;0;975,2;975,2;975;911;32,7;20,6;33,9;32,7;20,7;19,9;49;44;49;42;5,4;2,5;
2020/01/06;2100 UTC;0;975,8;975,8;975,2;95,8;30,7;20,7;32,7;30,7;20,8;20,3;55;49;55;52;6,4;2,9;
2020/01/06;2200 UTC;;;;;;;;;;;;;;;;;;
2020/01/06;2300 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0000 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0100 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0200 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0300 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0400 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0500 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0600 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0700 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0800 UTC;;;;;;;;;;;;;;;;;;
2020/01/07;0900 UTC;0;980,5;980,5;979,7;50,5;25,5;21,6;25,6;25,1;21,7;21,3;81;78;79;22;;1,8;
2020/01/07;1000 UTC;0;981;981;980,5;319,8;25,9;21,4;25,9;25,5;21,9;21,4;81;76;76;44;3,8;2,1;
2020/01/07;1100 UTC;0;980,9;981;980,9;1112,3;27,6;21,2;27,6;25,9;22,1;20,9;78;67;68;42;5,8;3,1;
2020/01/07;1200 UTC;0;981;981;980,9;2398,4;29,3;20;29,3;27,6;21,3;20;68;57;57;51;5,5;1,7;
2020/01/07;1300 UTC;0;980,6;981;980,6;1925;29,4;20,2;30,3;28,9;21,2;19,6;59;56;58;328;4,8;1,7;
2020/01/07;1400 UTC;0;980;980,6;980;3373,6;30,7;20,1;31,5;29,4;21,3;19,6;59;51;53;37;5;2,2;
2020/01/07;1500 UTC;0;979,2;980;979,2;3312,1;32,2;20;32,7;30,6;20,9;19,4;54;47;49;352;4,8;2,3;
