REGIAO:;S
UF:;RS
ESTACAO:;CAMPO BOM
CODIGO (WMO):;A884
LATITUDE:;-29,674293
LONGITUDE:;-51,064042
ALTITUDE:;23,35
DATA DE FUNDACAO:;29/11/13
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2021/01/01;0000 UTC;0;1010,8;1010,8;1009,8;;23,5;;24,1;23,5;;;;;;125;4,7;1,6;
2021/01/01;0100 UTC;0;1011,7;1011,7;1010,8;;22,3;;23,5;22,3;;;;;;88;6,9;2,2;
2021/01/01;0200 UTC;0;1012,5;1012,5;1011,7;;21,5;;22,3;21,5;;;;;;75;5,7;2,7;
2021/01/01;0300 UTC;0;1012,8;1012,8;1012,5;;21,3;;21,5;21,3;;;;;;83;5,6;1,8;
2021/01/01;0400 UTC;0;1012,9;1013;1012,8;;20,6;;21,3;20,6;;;;;;79;4;1,6;
2021/01/01;0500 UTC;0;1012,5;1012,9;1012,5;;20,3;;20,7;20,3;;;;;;73;2,8;1;
2021/01/01;0600 UTC;0;1012,4;1012,5;1012,4;;19,9;;20,3;19,8;;;;;;110;2,1;,7;
2021/01/01;0700 UTC;0;1012,4;1012,4;1012,2;82,4;18,9;;19,9;18,9;;;;;;43;1,6;,1;
2021/01/01;0800 UTC;0;1013,1;1013,1;1012,4;2260,7;17,9;;18,9;17,8;;;;;;56;1,7;,6;
2021/01/01;0900 UTC;0;1013,7;1013,7;1013,1;3669,8;17,5;;18,1;17,4;;;;;;245;1,5;,4;
2021/01/01;1000 UTC;0;1013,9;1014;1013,7;3975,4;18,7;;18,7;17,2;;;;;;75;1,4;,8;
