REGIÃO:;N
UF:;AM
ESTAÇÃO:;AUTAZES
CODIGO (WMO):;A120
LATITUDE:;-2,05638888
LONGITUDE:;-60,02555554
ALTITUDE:;78
DATA DE FUNDAÇÃO (YYYY-MM-DD):;2008-04-17
DATA (YYYY-MM-DD);HORA (UTC);PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2009-01-01;00:00;0;1007,6;1007,6;1006,5;-9999;24,8;22,3;25;24,7;23;22,3;90;86;86;122;1,9;,7;
2009-01-01;01:00;0;1007,9;1007,9;1007,5;-9999;24;22;24,8;24;22,3;21,7;89;85;89;201;2,1;0;
2009-01-01;02:00;0;1007,5;1007,9;1007,5;-9999;23,6;22,2;24;23,6;22,2;22;92;89;92;135;,8;0;
2009-01-01;03:00;0;1007,5;1007,5;1007,2;-9999;23,8;22,5;23,9;23,5;22,6;22,2;93;92;92;84;0;0;
2009-01-01;04:00;0;1007,3;1007,6;1007,3;-9999;24,1;22,5;24,3;23,7;22,8;22,5;93;90;91;59;2,1;0;
2009-01-01;05:00;0;1007,4;1007,5;1007,3;-9999;23,8;22,6;24,1;23,7;22,6;22,4;93;91;93;143;,5;0;
2009-01-01;06:00;0;1007,1;1007,4;1007,1;-9999;23,4;22,5;23,8;23,3;22,6;22,3;94;93;94;134;0;0;
2009-01-01;07:00;0;1007;1007,2;1007;-9999;23,6;22,6;23,7;23,4;22,8;22,5;95;94;94;224;1,3;0;
2009-01-01;08:00;0;1007;1007;1006,9;-9999;23,3;22,2;23,6;23,3;22,6;22,2;94;94;94;186;1,5;,1;
2009-01-01;09:00;0;1007,2;1007,2;1006,9;-9999;23;22,1;23,3;23;22,2;22,1;95;94;95;196;1,2;0;
